id,date,motion:title,motion:result,code,number,counts:yes,counts:no,counts:abstain
2023-09-05-112,2023-09-05T10:24:17+00:00,Body č. 141-147,pass,Z9/09,112,49,0,1
2023-09-05-111,2023-09-05T10:21:14+00:00,Body č. 127-140,pass,Z9/09,111,49,0,1
2023-09-05-110,2023-09-05T10:20:30+00:00,"126. Návrh kupní ceny za nabytí pozemku p. č. 189 v k. ú. Horní Heršpice z vlastnictví České republiky-Správy železnic, státní organizace do vlastnictví statutárního města Brna",pass,Z9/09,110,50,0,1
2023-09-05-109,2023-09-05T10:19:58+00:00,"125. Návrh kupní smlouvy na výkup podílů na lesních pozemcích v k. ú. Žebětín – Singulární lesy Starý Lískovec, od společnosti VIAGEM a. s., do vlastnictví statutárního města Brna",pass,Z9/09,109,49,0,1
2023-09-05-108,2023-09-05T10:19:27+00:00,"124. Návrh na neuznání vlastnictví k pozemkům p. č. 1810/1, 1810/2, oba v k. ú. Štýřice, p. č. 1469/16, 1469/19, 1469/20, 1472/1, vše v k. ú. Horní Heršpice pro ALFA ESTATE a. s.",pass,Z9/09,108,47,0,1
2023-09-05-107,2023-09-05T10:18:54+00:00,Body č. 113 - 123,pass,Z9/09,107,49,0,1
2023-09-05-106,2023-09-05T10:18:15+00:00,112. Návrh nabytí staveb v k. ú. Trnitá a návrh dohody o narovnání – majetkoprávní vypořádání pro veřejnoprospěšné stavby (součást stavby „Přestavba železničního uzlu Brno“),pass,Z9/09,106,41,0,8
2023-09-05-105,2023-09-05T10:17:03+00:00,Body č. 106-111,pass,Z9/09,105,47,0,2
2023-09-05-104,2023-09-05T10:16:32+00:00,105. Návrh prodeje pozemků a spoluvlastnického podílu na pozemcích v k. ú. Slatina České republice – Agentuře ochrany přírody a krajiny České republiky,pass,Z9/09,104,43,0,7
2023-09-05-103,2023-09-05T10:15:52+00:00,104. Návrh prodeje pozemku p. č. 70/26 v k. ú. Bohunice,pass,Z9/09,103,48,0,2
2023-09-05-102,2023-09-05T10:15:21+00:00,"103. Návrh prodeje pozemku p. č. 1854/2 v k. ú. Bohunice, návrh na zřízení služebností",pass,Z9/09,102,40,0,8
2023-09-05-101,2023-09-05T10:14:49+00:00,"102. Návrh prodeje pozemku p. č. 1364 v k. ú. Lesná, návrh na zřízení služebnosti",pass,Z9/09,101,47,0,2
2023-09-05-100,2023-09-05T10:14:21+00:00,"101. Návrh prodeje pozemků p. č. 420, p. č. 421, p. č. 422/1, p. č. 422/2, p. č. 422/3, p. č. 424/1 a p. č. 424/2, vše v k. ú. Zábrdovice",pass,Z9/09,100,43,0,6
2023-09-05-099,2023-09-05T10:13:51+00:00,Body č. 94-100,pass,Z9/09,99,49,0,2
2023-09-05-098,2023-09-05T10:13:23+00:00,93. Návrh prodeje pozemku p. č.5497 v k. ú. Bystrc,pass,Z9/09,98,42,0,7
2023-09-05-097,2023-09-05T10:12:53+00:00,"92. Návrh prodeje pozemků p. č. 617/2, 618, 619/1, 619/2 v k. ú. Černá Pole",pass,Z9/09,97,48,0,2
2023-09-05-096,2023-09-05T10:11:27+00:00,"91. Návrh zpeněžení pozemku p. č. 1086, jehož součástí je stavba – objekt k bydlení Vranovská 309/12, v k. ú. Zábrdovice formou veřejné elektronické dobrovolné dražby",pass,Z9/09,96,49,0,2
2023-09-05-095,2023-09-05T10:10:48+00:00,90. Návrh dohody o narovnání se společností Horavia s. r. o.,pass,Z9/09,95,46,0,0
2023-09-05-094,2023-09-05T10:10:19+00:00,"89. Žádost o vzdání se práva na část nájemného představující zvýšení nájemného o část inflace za rok 2022 za užívání nebytových prostor v budově v budově Obilní trh 10, k. ú. Veveří",pass,Z9/09,94,45,0,6
2023-09-05-093,2023-09-05T10:09:48+00:00,"88. Žádost o vzdání se práva na část nájemného představující zvýšení nájemného o část inflace za rok 2022 za užívání nebytových prostor v budově Orlí 7, k. ú. Město Brno",pass,Z9/09,93,44,0,8
2023-09-05-092,2023-09-05T10:09:17+00:00,"87. Žádost o splátkový kalendář – Jabloňová 603/22, byt č. 332, Brno",pass,Z9/09,92,50,0,1
2023-09-05-091,2023-09-05T10:08:47+00:00,"86. Záměr prodeje volné vymezené bytové jednotky č. 59/11 v bytovém domě Grmelova 6, Brno, a podílu na souvisejících pozemcích p. č. 562 a 561/2, k. ú. Štýřice",pass,Z9/09,91,44,0,6
2023-09-05-090,2023-09-05T10:08:16+00:00,"85. Adresný záměr převodu podílů na bytových jednotkách v domě č. p. 1232 na ul. Opálkova členům Bytového družstva Opálkova, družstvo případně družstvu s nebo bez cenového vyrovnání a podmínky vypořádání podílů na pozemcích p. č. 6261/32, 33, k. ú. Bystrc",pass,Z9/09,90,50,0,2
2023-09-05-089,2023-09-05T10:07:34+00:00,"84. Žádost městské části Brno-střed o souhlas statutárního města Brna s pronájmem bytů uzavřením nájemních smluv o pronájmu bytů č. 1, 2, 3, 4, 5, 6, 7 a 8 v domě Křenová 57, Brno, u nichž nájemní vztah skončil 4. 7. 2023",pass,Z9/09,89,43,0,7
2023-09-05-088,2023-09-05T10:06:54+00:00,83. Návrh změny Pravidel pronájmu bytů v domech v majetku statutárního města Brna,pass,Z9/09,88,44,6,1
2023-09-05-087,2023-09-05T10:06:24+00:00,"82. Návrh na změnu protokolu o zápůjčce z Fondu bytové výstavby – změna výše splátek zápůjčky městské části Brno-Černovice, návrh rozpočtového opatření",pass,Z9/09,87,50,0,1
2023-09-05-086,2023-09-05T10:05:51+00:00,"81. Projekt ""SCHOOLHOODS–Schools as thefocal point ofanintegratedplanningapproachfor15-minuteneighbourhoods and a green urban mobility transition"" – návrh Joint Convention (Společné úmluvy)",pass,Z9/09,86,32,1,15
2023-09-05-085,2023-09-05T10:05:07+00:00,"80. Projekt ""Realizace liniových opatření pro cyklisty ve městě Brně"" – posouzení projektu, návrh rozpočtového opatření",pass,Z9/09,85,44,0,7
2023-09-05-084,2023-09-05T10:04:28+00:00,"79. Projekt ""#Vzdělávání #Inovace #Prosperita"" – posouzení projektu, návrh rozpočtového opatření",pass,Z9/09,84,43,0,6
2023-09-05-083,2023-09-05T10:03:58+00:00,"78. Projekt ""Rozvoj ITS v Brně, 2. etapa"" – posouzení projektu, návrh rozpočtového opatření",pass,Z9/09,83,43,0,7
2023-09-05-082,2023-09-05T10:02:33+00:00,"77. Projekt ""Kontaktní centrum Koliště"" – posouzení projektu",pass,Z9/09,82,44,6,0
2023-09-05-081,2023-09-05T10:00:52+00:00,"76. Projekt ""Rekonstrukce asfaltových cest na Ústředním hřbitově města Brna"" – posouzení projektu",pass,Z9/09,81,42,3,3
2023-09-05-080,2023-09-05T09:59:04+00:00,"75. Projekt ""Dny bez bariér"" – návrh dodatku č. 2 ke smlouvě o poskytnutí návratné finanční výpomoci",pass,Z9/09,80,49,0,0
2023-09-05-079,2023-09-05T09:58:35+00:00,"74. Projekt ""Paracentrum Fénix"" – návrh smlouvy o poskytnutí návratné finanční výpomoci; návrh rozpočtového opatření",pass,Z9/09,79,44,0,6
2023-09-05-078,2023-09-05T09:58:07+00:00,"73. Projekt ""Programové zabydlování domácností v bytové nouzi metodou Critical Time Intervention a implementace Městské nájemní agentury"" – návrh partnerské smlouvy",pass,Z9/09,78,41,6,0
2023-09-05-077,2023-09-05T09:54:18+00:00,"72. Projekt ""Brno pomáhá pečovat doma – Socio Info Point"" – návrh smlouvy o partnerství",pass,Z9/09,77,45,6,0
2023-09-05-076,2023-09-05T09:53:44+00:00,"71. Projekt ""Podpora kapacit sociální práce v sociálním bydlení"" – rozhodnutí o poskytnutí dotace, změna parametrů posouzení projektu",pass,Z9/09,76,45,6,0
2023-09-05-075,2023-09-05T09:53:12+00:00,"70. Projekt ""Integrace cizinců ve městě Brně IV."" – rozhodnutí o poskytnutí dotace, návrh smlouvy o partnerství",pass,Z9/09,75,45,6,0
2023-09-05-074,2023-09-05T09:52:43+00:00,"69. Projekt ""Adaptace na pracovní pozice v rámci prostupného zaměstnávání""–rozhodnutí o poskytnutí dotace",pass,Z9/09,74,51,0,0
2023-09-05-073,2023-09-05T09:52:13+00:00,"68. Projekt ""Řízení ITI BMO 5"" – rozhodnutí o poskytnutí dotace",pass,Z9/09,73,50,0,1
2023-09-05-072,2023-09-05T09:51:43+00:00,"67. Projekt ""Přístavba a modernizace MŠ Michalova"" – rozhodnutí o poskytnutí dotace",pass,Z9/09,72,49,0,1
2023-09-05-071,2023-09-05T09:51:13+00:00,66. Projekty financované z Fondu kofinancování projektů – září 2023 – návrh rozpočtového opatření,pass,Z9/09,71,43,6,1
2023-09-05-070,2023-09-05T09:50:22+00:00,65. Finanční prostředky Fondu kofinancování projektů – září 2023 – návrh rozpočtových opatření,pass,Z9/09,70,45,0,7
2023-09-05-069,2023-09-05T09:49:52+00:00,"64. Návrh financování projektu ""Rozvoj kulturního centra CO.LABS"" z rozpočtu města Brna v letech 2023–2025",pass,Z9/09,69,43,1,6
2023-09-05-068,2023-09-05T09:49:12+00:00,"63. Žádost o souhlas se změnou obsahu projektu ""CELOSTÁTNÍ FINÁLE SOUTĚŽE BRÁNA 2023"" – Česká tábornická unie – Velká rada oblasti Jižní Morava, p. s.",pass,Z9/09,68,46,0,1
2023-09-05-067,2023-09-05T09:48:36+00:00,"62. Návrh Dodatku č. 4 ke Smlouvě o závazku veřejné služby a vyrovnávací platbě za jeho výkon uzavřené se STAREZ – SPORT, a. s.",pass,Z9/09,67,49,0,1
2023-09-05-066,2023-09-05T09:48:06+00:00,"61. Návrh dodatku č. 1 ke smlouvám č. 7223090625, č. 7223090651 a č. 7223090666 o poskytnutí neinvestiční dotace v rámci dotačního programu I – sociální služby pro rok 2023",pass,Z9/09,66,49,0,1
2023-09-05-065,2023-09-05T09:47:33+00:00,"60. Návrh na uzavření dodatku č. 1 ke smlouvě č. 5122094572 o poskytnutí individuální investiční dotace z rozpočtu města Brna spolku TJ LODNÍ SPORTY BRNO na projekt „Rekonstrukce provozní budovy a skladu lodí, Brno – Jundrov, Veslařská 177“",pass,Z9/09,65,50,0,1
2023-09-05-064,2023-09-05T09:46:45+00:00,"59. Návrh smlouvy o poskytnutí individuální neinvestiční dotace Asociaci nestátních neziskových organizací Jihomoravského kraje, z. s., na projekt „Partnerství Asociace NNO JMK a statutárního města Brna 2023“ – návrh rozpočtového opatření",pass,Z9/09,64,42,6,4
2023-09-05-063,2023-09-05T09:45:39+00:00,"58. Zapojení Fondu rezerv a rozvoje a návrh smlouvy v souvislosti s poskytnutím individuální neinvestiční dotace PLAYzone s. r. o. na realizaci projektu ""Mistrovství ČR v počítačových a mobilních hrách"" v roce 2023 – návrh rozpočtového opatření",pass,Z9/09,63,41,6,2
2023-09-05-062,2023-09-05T09:44:23+00:00,"57. Návrh smlouvy o poskytnutí dotace z rozpočtu města Brna v oblasti kultury v letech 2023-2025 Společně, o. p. s – návrh rozpočtového opatření",pass,Z9/09,62,43,1,4
2023-09-05-061,2023-09-05T09:42:02+00:00,"56. Návrh smlouvy o poskytnutí individuální dotace z rozpočtu města Brna v oblasti kultury na rok 2023 - PLUM PRODUCTION, s. r. o. – návrh rozpočtového opatření",pass,Z9/09,61,48,0,2
2023-09-05-060,2023-09-05T09:41:23+00:00,"55. Návrh na poskytnutí účelového neinvestičního příspěvku pro Filharmonii Brno, příspěvkovou organizaci, v roce 2023 – návrh rozpočtového opatření",pass,Z9/09,60,50,0,1
2023-09-05-059,2023-09-05T09:40:47+00:00,54. Návrh na poskytnutí dotací dle Dotačního programu pro poskytnutí investičních dotací v oblasti kultury na pořízení techniky nebo hudebních nástrojů v roce 2023 – návrh na změnu přílohy č.46a zápisu ZMB č.Z9/08 - návrh rozpočtového opatření,pass,Z9/09,59,50,0,1
2023-09-05-058,2023-09-05T09:40:08+00:00,53. Návrh na poskytnutí peněžitého daru Nadačnímu fondu Josefů K. – návrh rozpočtového opatření,pass,Z9/09,58,45,0,7
2023-09-05-057,2023-09-05T09:39:38+00:00,"52. Návrh na poskytnutí finančního daru spolku BRNĚNSKÉ CENTRUM SPORTOVNÍCH NADĚJÍ, z. s., na podporu brněnských talentovaných sportovců – návrh rozpočtového opatření",pass,Z9/09,57,47,0,5
2023-09-05-055,2023-09-05T09:36:37+00:00,51. Návrh na zrušení poskytnutí dotace a návrh na poskytnutí individuálních neinvestičních dotací pro oblast tělovýchovy a sportu na rok 2023 – II. kolo – návrh rozpočtového opatření,pass,Z9/09,55,51,0,1
2023-09-05-054,2023-09-05T09:36:00+00:00,"50. Návrh na poskytnutí individuální neinvestiční dotace organizaci EkoInkubátor, z. ú., na projekt ""Symbios– sdílené bydlení Brno"" – návrh rozpočtového opatření",pass,Z9/09,54,44,1,6
2023-09-05-053,2023-09-05T09:35:27+00:00,49. Návrh na poskytnutí neinvestičních dotací v rámci dotačního programu pro poskytování dotací v oblasti podpory kreativních odvětví na rok 2023 a 2024 v 4. etapě - “Pro Kreativní Brno” - návrh rozpočtového opatření,pass,Z9/09,53,45,0,7
2023-09-05-052,2023-09-05T09:34:50+00:00,48. Návrh na poskytnutí individuální neinvestiční dotace na projekt 7th EuropeanAgroforestyConference Brno 2024,pass,Z9/09,52,48,0,1
2023-09-05-051,2023-09-05T09:34:16+00:00,47. Návrh na poskytnutí neinvestičních dotací na podporu významných sportovních akcí konaných ve městě Brně v roce 2023 – II. kolo – návrh rozpočtového opatření,pass,Z9/09,51,50,0,1
2023-09-05-050,2023-09-05T09:33:44+00:00,46. Návrh na poskytnutí individuální neinvestiční dotace Nadačnímu fondu regionální fotbalové Akademie Jihomoravského kraje na zabezpečení činnosti fotbalové akademie ve školním roce 2023/2024,pass,Z9/09,50,46,0,6
2023-09-05-049,2023-09-05T09:33:08+00:00,45. Návrh na poskytnutí investičních dotací v rámci dotačního programu Podpora využití srážkové vody,pass,Z9/09,49,52,0,0
2023-09-05-048,2023-09-05T09:32:39+00:00,44. Návrh na poskytnutí investičních dotací v rámci dotačního programu Podpora vytváření zelených střech,pass,Z9/09,48,44,0,7
2023-09-05-047,2023-09-05T09:32:10+00:00,"43. Žádost o poskytnutí individuální investiční dotace z rozpočtu města Brna společnosti Dům AUGUSTIN s. r. o. na stavbu ""Stavební úpravy opěrné zdi ul. Jaselská""",pass,Z9/09,47,49,0,2
2023-09-05-046,2023-09-05T09:31:38+00:00,"42. „Rekonstrukce NN a SV pavilonu ""C"" WSŠ, ZŠ a MŠ Plovdivská 8“ – návrh rozpočtového opatření",pass,Z9/09,46,44,6,1
2023-09-05-045,2023-09-05T09:31:06+00:00,"41. Návrh rozpočtového opatření na pokrytí zvýšených nákladů na energie, návrh poskytnutí neinvestičního příspěvku Městskému divadlu Brno, příspěvkové organizaci, na vykrytí ztráty hospodaření roku 2022",pass,Z9/09,45,45,0,7
2023-09-05-044,2023-09-05T09:30:29+00:00,"40. Návrh na poskytnutí neinvestičních příspěvků příspěvkovým organizacím na realizaci projektu ""Participace ve školách"" – návrh rozpočtového opatření",pass,Z9/09,44,44,6,1
2023-09-05-043,2023-09-05T09:29:52+00:00,"39. Kancelář architekta města Brna, příspěvková organizace – návrh na změnu účelu využití části účelového neinvestičního příspěvku",pass,Z9/09,43,45,0,6
2023-09-05-042,2023-09-05T09:28:40+00:00,38. Návrh na změnu účelu použití části investičního transferu městské části Brno-střed – návrh rozpočtového opatření,pass,Z9/09,42,42,0,8
2023-09-05-041,2023-09-05T09:28:09+00:00,37. Návrh na změnu účelu použití investičních transferů poskytnutých městské části Brno-Královo Pole – návrh rozpočtového opatření,pass,Z9/09,41,48,0,3
2023-09-05-040,2023-09-05T09:27:39+00:00,36. Návrh na přesun příspěvku zřizovatele příspěvkovým organizacím v působnosti Odboru sociální péče MMB na rok 2023 – návrh rozpočtového opatření,pass,Z9/09,40,46,4,2
2023-09-05-039,2023-09-05T09:24:49+00:00,35. Aktualizace rozpočtu běžných a kapitálových výdajů Odboru dopravy MMB a běžných výdajů Kanceláře marketingu a cestovního ruchu MMB – září 2023 - návrh rozpočtového opatření,pass,Z9/09,39,50,0,2
2023-09-05-038,2023-09-05T09:24:15+00:00,34. Aktualizace očekávaného čerpání rozpočtu kapitálových výdajů Odboru kultury MMB v roce 2023 – návrh rozpočtového opatření,pass,Z9/09,38,44,0,8
2023-09-05-037,2023-09-05T09:23:43+00:00,33. Aktualizace rozpočtu kapitálových a běžných výdajů Odboru sportu MMB v roce 2023 – návrh rozpočtového opatření,pass,Z9/09,37,50,0,1
2023-09-05-036,2023-09-05T09:22:30+00:00,"32. Přesun běžných a kapitálových výdajů v rámci rozpočtu Odboru správy majetku MMB, návrh rozpočtového opatření",pass,Z9/09,36,44,0,7
2023-09-05-035,2023-09-05T09:22:02+00:00,"31. Tvorba a zapojení Fondu rezerv a rozvoje, poskytnutí neinvestičního příspěvku Veřejné zeleni města Brna, příspěvkové organizaci, poskytnutí neinvestičního transferu MČ Brno-Bosonohy, aktualizace rozpočtu Odboru životního prostředí MMB – návrh rozpočtového opatření",pass,Z9/09,35,43,0,7
2023-09-05-034,2023-09-05T09:21:24+00:00,"30. Zapojení Fondu rezerv a rozvoje v souvislosti s navýšením rozpočtu běžných výdajů Odboru správy majetku MMB v roce 2023 na energie a služby, návrh rozpočtového opatření",pass,Z9/09,34,49,0,1
2023-09-05-033,2023-09-05T09:20:47+00:00,28. Zapojení rezervy rozpočtu v souvislosti s úhradou regresní platby – návrh rozpočtového opatření,pass,Z9/09,33,49,0,2
2023-09-05-032,2023-09-05T09:20:17+00:00,27. Zapojení vyšších příjmů Odboru strategického rozvoje a spolupráce MMB do rozpočtu běžných výdajů roku 2023 – návrh rozpočtového opatření,pass,Z9/09,32,43,0,7
2023-09-05-031,2023-09-05T09:19:45+00:00,26. Zapojení vyšších příjmů Odboru strategického rozvoje a spolupráce MMB na úhradu faktur za energie a služby Vysokému učení technickému v Brně – návrh rozpočtového opatření,pass,Z9/09,31,49,0,1
2023-09-05-030,2023-09-05T09:19:11+00:00,25. Návrh na přesun finančních prostředků mezi Odborem sociální péče MMB a Kanceláří marketingu a cestovního ruchu MMB – návrh rozpočtového opatření,pass,Z9/09,30,50,0,1
2023-09-05-029,2023-09-05T09:18:38+00:00,24. Návrh rozpočtového opatření – aktualizace rozpočtu Odboru participace MMB,pass,Z9/09,29,44,0,7
2023-09-05-028,2023-09-05T09:18:08+00:00,23. Aktualizace rozpočtu Odboru investičního MMB – září 2023 – návrh rozpočtového opatření,pass,Z9/09,28,43,0,7
2023-09-05-027,2023-09-05T09:17:38+00:00,22. Návrh na použití zdrojů Fondu mobility – návrh rozpočtového opatření,pass,Z9/09,27,44,0,7
2023-09-05-026,2023-09-05T09:16:52+00:00,"20. Žádost Paspoint, z. ú., Kunštát PRO FUTURO o. p. s a EkoInkubátor, z. ú., o prominutí povinnosti odvodu za porušení rozpočtové kázně u smlouvy o poskytnutí neinvestiční dotace z rozpočtu města Brna pro rok 2022 - 3. org.",pass,Z9/09,26,51,0,0
2023-09-05-025,2023-09-05T09:16:23+00:00,"20. Žádost Paspoint, z. ú., Kunštát PRO FUTURO o. p. s a EkoInkubátor, z. ú., o prominutí povinnosti odvodu za porušení rozpočtové kázně u smlouvy o poskytnutí neinvestiční dotace z rozpočtu města Brna pro rok 2022 - 2. org.",pass,Z9/09,25,45,6,0
2023-09-05-024,2023-09-05T09:15:52+00:00,"20. Žádost Paspoint, z. ú., Kunštát PRO FUTURO o. p. s a EkoInkubátor, z. ú., o prominutí povinnosti odvodu za porušení rozpočtové kázně u smlouvy o poskytnutí neinvestiční dotace z rozpočtu města Brna pro rok 2022 - 1. org.",pass,Z9/09,24,50,0,0
2023-09-05-023,2023-09-05T09:14:49+00:00,19. Žádost o prominutí dluhu za umístění psů v útulku Městské policie Brno,pass,Z9/09,23,51,0,0
2023-09-05-022,2023-09-05T09:14:21+00:00,18. Milostivé léto pro místní poplatek za komunální odpad,pass,Z9/09,22,44,0,6
2023-09-05-021,2023-09-05T09:13:50+00:00,17. Návrh aktualizovaného znění Zásad participativního rozpočtu statutárního města Brna a aktualizovaného znění Metodiky participativního rozpočtu statutárního města Brna,pass,Z9/09,21,41,0,8
2023-09-05-020,2023-09-05T09:13:17+00:00,"16. Návrh bilance zdrojů statutárního města Brna na rok 2024, stanovení základních proporcí návrhu rozpočtu statutárního města Brna na rok 2024",pass,Z9/09,20,44,0,7
2023-09-05-019,2023-09-05T09:12:46+00:00,"15. Návrh rozpočtového opatření ve věci daně z příjmů právnických osob za obce z rozpočtové činnosti, jejímž poplatníkem je město Brno",pass,Z9/09,19,44,0,6
2023-09-05-018,2023-09-05T09:12:17+00:00,14. Výsledky hospodaření statutárního města Brna za I. pololetí roku 2023,pass,Z9/09,18,43,0,7
2023-09-05-017,2023-09-05T09:11:40+00:00,"13. Rozdeˇleni´ odsˇteˇpeni´ sloucˇeni´m spolecˇnosti´ Veletrhy Brno, a. s., a Brneˇnske´ komunikace, a. s., vzda´ni´ se pra´v dle za´kona cˇ. 125/2008 Sb., o prˇemeˇna´ch obchodni´ch spolecˇnosti´ a druzˇstev",pass,Z9/09,17,44,1,4
2023-09-05-016,2023-09-05T09:11:05+00:00,12. Pravidla pro zveřejňování otevřených dat městských společností – návrh předchozího souhlasu s udělením koncernového pokynu,pass,Z9/09,16,49,0,2
2023-09-05-015,2023-09-05T09:10:33+00:00,11. Návrh aktualizace Metodiky na podporu vrcholového sportu ve městě Brně,pass,Z9/09,15,36,1,12
2023-09-05-014,2023-09-05T09:08:18+00:00,10. Návrh Informační strategie města Brna na období 2023–2027,pass,Z9/09,14,45,0,6
2023-09-05-013,2023-09-05T09:06:43+00:00,9. Akční plán Strategie politiky statutárního města Brna v oblasti drog a závislostí na období 2024–2025,pass,Z9/09,13,42,0,6
2023-09-05-012,2023-09-05T09:03:14+00:00,8. Návrh na zrušení Statutu Klubu zastupitelů města Brna a svěření pravomoci Radě města Brna,pass,Z9/09,12,50,0,0
2023-09-05-011,2023-09-05T09:02:43+00:00,"7. Návrh obecně závazné vyhlášky statutárního města Brna, kterou se mění a doplňuje obecně závazná vyhláška statutárního města Brna č. 17/2011, Požární řád města Brna, ve znění pozdějších vyhlášek",pass,Z9/09,11,48,0,0
2023-09-05-010,2023-09-05T09:02:07+00:00,6. Přehled účastí na schůzích výborů ZMB,pass,Z9/09,10,51,0,0
2023-09-05-009,2023-09-05T08:24:23+00:00,163. Změna ve složení Výboru pro národnostní menšiny Zastupitelstva města Brna - volba členů výboru - Miroslav Zima,pass,Z9/09,9,49,0,1
2023-09-05-008,2023-09-05T08:24:05+00:00,163. Změna ve složení Výboru pro národnostní menšiny Zastupitelstva města Brna - volba členů výboru - Žaneta Plachetková,pass,Z9/09,8,48,0,0
2023-09-05-007,2023-09-05T08:23:44+00:00,163. Změna ve složení Výboru pro národnostní menšiny Zastupitelstva města Brna - volba členů výboru - Nick Budai,fail,Z9/09,7,0,2,37
2023-09-05-006,2023-09-05T08:18:01+00:00,163. Změna ve složení Výboru pro národnostní menšiny Zastupitelstva města Brna - volba volební komise,pass,Z9/09,6,50,0,0
2023-09-05-005,2023-09-05T08:16:07+00:00,"163. Změna ve složení Výboru pro národnostní menšiny Zastupitelstva města Brna - stanoví, bere na vědomí",pass,Z9/09,5,50,0,0
2023-09-05-004,2023-09-05T08:15:04+00:00,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program",pass,Z9/09,4,48,0,1
2023-09-05-003,2023-09-05T08:14:36+00:00,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - hlasování o zařazení bodu č. 162, 163",pass,Z9/09,3,49,0,1
2023-09-05-002,2023-09-05T08:14:15+00:00,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - hlasování o stažení bodu č. 21, 29",pass,Z9/09,2,48,0,1
2023-09-05-001,2023-09-05T08:11:18+00:00,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - ověřovatelé zápisu",pass,Z9/09,1,46,0,1
2023-06-20-150,2023-06-20T12:47:08+00:00,161. Návrh na získání plného členství statutárního města Brna v mezinárodní síti CultureNextCities Network,fail,Z9/08,150,23,6,18
2023-06-20-149,2023-06-20T12:46:09+00:00,161. Návrh na získání plného členství statutárního města Brna v mezinárodní síti CultureNextCities Network,pass,Z9/08,149,28,6,14
2023-06-20-148,2023-06-20T12:45:15+00:00,161. Návrh na získání plného členství statutárního města Brna v mezinárodní síti CultureNextCities Network,pass,Z9/08,148,36,6,7
2023-06-20-147,2023-06-20T12:43:46+00:00,"160. Záměr dispozice s pozemky p. č. 1113/1, 1113/2, s jinou stavbou bez čp/če, vše v k. ú. Zábrdovice z vlastnictví Správy železnic, státní organizace do vlastnictví statutárního města Brna - var. A",pass,Z9/08,147,45,0,2
2023-06-20-146,2023-06-20T12:42:56+00:00,"159. Návrh odnětí svěřeného majetku města městské části Brno-Kníničky, pozemku p. č. 657/4 včetně vrtu, pozemku p.č. 3471 v k.ú. Kníničky a návrh svěření majetku města městské části Brno-Kníničky, pozemku p. č. 3123 v k.ú. Kníničky - var. A - bod 3",pass,Z9/08,146,43,0,3
2023-06-20-145,2023-06-20T12:42:29+00:00,"159. Návrh odnětí svěřeného majetku města městské části Brno-Kníničky, pozemku p. č. 657/4 včetně vrtu, pozemku p.č. 3471 v k.ú. Kníničky a návrh svěření majetku města městské části Brno-Kníničky, pozemku p. č. 3123 v k.ú. Kníničky - var. A - bod 2",pass,Z9/08,145,49,0,1
2023-06-20-144,2023-06-20T12:42:08+00:00,"159. Návrh odnětí svěřeného majetku města městské části Brno-Kníničky, pozemku p. č. 657/4 včetně vrtu, pozemku p.č. 3471 v k.ú. Kníničky a návrh svěření majetku města městské části Brno-Kníničky, pozemku p. č. 3123 v k.ú. Kníničky - bod č. 1",pass,Z9/08,144,49,0,1
2023-06-20-143,2023-06-20T12:40:53+00:00,"158. Projekt ""ZŠ Přemyslovo náměstí – odborné učebny a zázemí"" – změna parametrů posouzení projektu",pass,Z9/08,143,42,0,7
2023-06-20-142,2023-06-20T12:40:21+00:00,"157. „Zapojení fondu rezerv a rozvoje v souvislosti s úhradou faktur za stavebně technický průzkum v objektu Moravské nám. 3 /Jakubské nám. 5, návrh rozpočtového opatření“",pass,Z9/08,142,42,0,7
2023-06-20-141,2023-06-20T12:39:45+00:00,156. Regulační plán Křenová – Masná – trať ČD – návrh na zrušení formou opatření obecné povahy,pass,Z9/08,141,42,0,6
2023-06-20-140,2023-06-20T12:39:10+00:00,"155. Regulační plán Kaštanová ulice, Černovický hájek – návrh na zrušení formou opatření obecné povahy",pass,Z9/08,140,40,0,7
2023-06-20-139,2023-06-20T12:38:38+00:00,154. Územní plán zóny Kamechy (Bystrc IIa – Žebětín) – návrh na zrušení formou opatření obecné povahy,pass,Z9/08,139,46,0,0
2023-06-20-138,2023-06-20T12:38:07+00:00,"153. Návrh Dodatku č. 1 ke Smlouvě o spolupráci při výstavbě veřejné dopravní infrastruktury „RYBÁŘKA, POLYFUNKČNÍ SOUBOR – dům C1""",pass,Z9/08,138,35,0,10
2023-06-20-137,2023-06-20T12:36:19+00:00,"152. Návrh Dodatku č. 1 ke Smlouvě o spolupráci při výstavbě veřejné infrastruktury ""Polyfunkční dům Železniční, Brno-Komárov""",pass,Z9/08,137,46,0,0
2023-06-20-136,2023-06-20T12:35:40+00:00,"151. Návrh Dodatku č. 1 ke Smlouvě o spolupráci při výstavbě veřejné infrastruktury „KOMPLEX AUGARTEN"" - body 1, 2, 3",pass,Z9/08,136,36,0,11
2023-06-20-135,2023-06-20T12:32:27+00:00,"150. Návrh Dodatku č. 1 ke Smlouvě o výstavbě veřejné infrastruktury „DORNYCH – polyfunkční komplex""",pass,Z9/08,135,47,0,0
